"","sum","Year"
"Thawed_N_71",0.494438908881373,1920
"Thawed_N_72",0.52037126286136,1921
"Thawed_N_73",0.532126000270215,1922
"Thawed_N_74",0.596953705173959,1923
"Thawed_N_75",0.547167263414874,1924
"Thawed_N_76",0.55889637823096,1925
"Thawed_N_77",0.506462044781256,1926
"Thawed_N_78",0.550189631370863,1927
"Thawed_N_79",0.593257879231886,1928
"Thawed_N_80",0.560600867988538,1929
"Thawed_N_81",0.546612985114182,1930
"Thawed_N_82",0.535403499669469,1931
"Thawed_N_83",0.558995635988013,1932
"Thawed_N_84",0.530839227573115,1933
"Thawed_N_85",0.525228633794121,1934
"Thawed_N_86",0.511944772443283,1935
"Thawed_N_87",0.52106790816436,1936
"Thawed_N_88",0.518069826877306,1937
"Thawed_N_89",0.559012607890172,1938
"Thawed_N_90",0.558841514700787,1939
"Thawed_N_91",0.584734834620089,1940
"Thawed_N_92",0.559128119847479,1941
"Thawed_N_93",0.548915328641187,1942
"Thawed_N_94",0.539008731632515,1943
"Thawed_N_95",0.535158428805684,1944
"Thawed_N_96",0.615770895035272,1945
"Thawed_N_97",0.622136328929611,1946
"Thawed_N_98",0.585377493655897,1947
"Thawed_N_99",0.623664582279595,1948
"Thawed_N_100",0.592635734197671,1949
"Thawed_N_101",0.553427258759966,1950
"Thawed_N_102",0.562175014421047,1951
"Thawed_N_103",0.582226490821235,1952
"Thawed_N_104",0.600869415460136,1953
"Thawed_N_105",0.587767178416268,1954
"Thawed_N_106",0.591780199852276,1955
"Thawed_N_107",0.588978412008492,1956
"Thawed_N_108",0.622437854117283,1957
"Thawed_N_109",0.565310590882663,1958
"Thawed_N_110",0.582089751048001,1959
"Thawed_N_111",0.578240594810047,1960
"Thawed_N_112",0.568350917282796,1961
"Thawed_N_113",0.571219974463893,1962
"Thawed_N_114",0.601014551398916,1963
"Thawed_N_115",0.582511094052946,1964
"Thawed_N_116",0.564428507721399,1965
"Thawed_N_117",0.562729785717868,1966
"Thawed_N_118",0.497186772351116,1967
"Thawed_N_119",0.534861971034267,1968
"Thawed_N_120",0.578352209189176,1969
"Thawed_N_121",0.583372719708092,1970
"Thawed_N_122",0.525346097635503,1971
"Thawed_N_123",0.519464516094165,1972
"Thawed_N_124",0.550335925819298,1973
"Thawed_N_125",0.507801116540022,1974
"Thawed_N_126",0.531586938618676,1975
"Thawed_N_127",0.527592738497117,1976
"Thawed_N_128",0.552761892145424,1977
"Thawed_N_129",0.566194189096109,1978
"Thawed_N_130",0.56887601110089,1979
"Thawed_N_131",0.5841393062386,1980
"Thawed_N_132",0.586542591757454,1981
"Thawed_N_133",0.564489740905591,1982
"Thawed_N_134",0.552181549425787,1983
"Thawed_N_135",0.56725467068517,1984
"Thawed_N_136",0.600384374258447,1985
"Thawed_N_137",0.575980273567272,1986
"Thawed_N_138",0.563360060719926,1987
"Thawed_N_139",0.57503240981172,1988
"Thawed_N_140",0.593608710829802,1989
"Thawed_N_141",0.534361790788282,1990
"Thawed_N_142",0.537663092180262,1991
"Thawed_N_143",0.568236074335047,1992
"Thawed_N_144",0.582615712967245,1993
"Thawed_N_145",0.582906166606115,1994
"Thawed_N_146",0.526927913834393,1995
"Thawed_N_147",0.582839839509704,1996
"Thawed_N_148",0.570894793728501,1997
"Thawed_N_149",0.589162414059005,1998
"Thawed_N_150",0.646035797302979,1999
"Thawed_N_151",0.649463702517152,2000
"Thawed_N_152",0.666014797636451,2001
"Thawed_N_153",0.631835176871052,2002
"Thawed_N_154",0.625515215539442,2003
"Thawed_N_155",0.647754286854508,2004
"Thawed_N_156",0.645184560660331,2005
"Thawed_N_157",0.686795649468612,2006
"Thawed_N_158",0.737517074523311,2007
"Thawed_N_159",0.718581878779594,2008
"Thawed_N_160",0.73382909905416,2009
"Thawed_N_161",0.69761438147406,2010
"Thawed_N_162",0.730007162503092,2011
"Thawed_N_163",0.760376670653475,2012
"Thawed_N_164",0.724255281619511,2013
"Thawed_N_165",0.785544765288343,2014
"Thawed_N_166",0.844592102195867,2015
"Thawed_N_167",0.845040215362847,2016
"Thawed_N_168",0.805344030526691,2017
"Thawed_N_169",0.83997492543836,2018
"Thawed_N_170",0.816641494944382,2019
"Thawed_N_171",0.851877603308464,2020
"Thawed_N_172",0.861918818852387,2021
"Thawed_N_173",0.898806272741562,2022
"Thawed_N_174",0.893635866924253,2023
"Thawed_N_175",0.880176898739429,2024
"Thawed_N_176",0.860698023411086,2025
"Thawed_N_177",0.870654962015123,2026
"Thawed_N_178",0.881033442653423,2027
"Thawed_N_179",0.924806615516209,2028
"Thawed_N_180",0.925920206829534,2029
"Thawed_N_181",0.921798373566163,2030
"Thawed_N_182",0.925021920596382,2031
"Thawed_N_183",0.931773613262699,2032
"Thawed_N_184",0.940266921141282,2033
"Thawed_N_185",0.952046118168567,2034
"Thawed_N_186",0.955005864084665,2035
"Thawed_N_187",0.967023743792806,2036
"Thawed_N_188",1.01227177567543,2037
"Thawed_N_189",1.01614069240181,2038
"Thawed_N_190",0.989779985047611,2039
"Thawed_N_191",0.991083805173722,2040
"Thawed_N_192",1.04489849449986,2041
"Thawed_N_193",1.02102850858781,2042
"Thawed_N_194",1.04445374762931,2043
"Thawed_N_195",1.06992886606066,2044
"Thawed_N_196",1.04889591639847,2045
"Thawed_N_197",1.07953396252222,2046
"Thawed_N_198",1.07551362779186,2047
"Thawed_N_199",1.07642242998615,2048
"Thawed_N_200",1.10838094898006,2049
"Thawed_N_201",1.12633874856278,2050
"Thawed_N_202",1.12463772674373,2051
"Thawed_N_203",1.09832918044853,2052
"Thawed_N_204",1.14390752295864,2053
"Thawed_N_205",1.10830939255388,2054
"Thawed_N_206",1.09568037279095,2055
"Thawed_N_207",1.11550197854681,2056
"Thawed_N_208",1.125129024728,2057
"Thawed_N_209",1.15278628777417,2058
"Thawed_N_210",1.12726537022377,2059
"Thawed_N_211",1.12660765181577,2060
"Thawed_N_212",1.15148714232558,2061
"Thawed_N_213",1.16636103668499,2062
"Thawed_N_214",1.15777203925091,2063
"Thawed_N_215",1.18096307563244,2064
"Thawed_N_216",1.15313939282847,2065
"Thawed_N_217",1.16511454959382,2066
"Thawed_N_218",1.14361495086709,2067
"Thawed_N_219",1.11443438378576,2068
"Thawed_N_220",1.14058642809403,2069
"Thawed_N_221",1.16118865021411,2070
"Thawed_N_222",1.16581676337476,2071
"Thawed_N_223",1.12734349588844,2072
"Thawed_N_224",1.11589502790441,2073
"Thawed_N_225",1.13188853184663,2074
"Thawed_N_226",1.12366130205412,2075
"Thawed_N_227",1.12165345085499,2076
"Thawed_N_228",1.15141161432783,2077
"Thawed_N_229",1.12247925745133,2078
"Thawed_N_230",1.1308329255896,2079
"Thawed_N_231",1.10572860089936,2080
"Thawed_N_232",1.09275061034561,2081
"Thawed_N_233",1.10088690187328,2082
"Thawed_N_234",1.11000427767006,2083
"Thawed_N_235",1.09223156915106,2084
"Thawed_N_236",1.10217981402878,2085
"Thawed_N_237",1.08161464750173,2086
"Thawed_N_238",1.09394853991858,2087
"Thawed_N_239",1.12337462429746,2088
"Thawed_N_240",1.09960510559925,2089
"Thawed_N_241",1.09359866256389,2090
"Thawed_N_242",1.08363370880573,2091
"Thawed_N_243",1.06279256646427,2092
"Thawed_N_244",1.06718121116453,2093
"Thawed_N_245",1.11558692704567,2094
"Thawed_N_246",1.07127771551921,2095
"Thawed_N_247",1.06006862519824,2096
"Thawed_N_248",1.06628589374068,2097
"Thawed_N_249",1.08221365372501,2098
"Thawed_N_250",1.06771665920414,2099
"Thawed_N_251",1.05322624324584,2100
