"","sum","Year"
"Thawed_N_62",0.503920394833073,1912
"Thawed_N_63",0.505328415078872,1913
"Thawed_N_64",0.494365216036267,1914
"Thawed_N_65",0.473411973406991,1915
"Thawed_N_66",0.490403156424483,1916
"Thawed_N_67",0.47117204364728,1917
"Thawed_N_68",0.451324937145981,1918
"Thawed_N_69",0.488623120145403,1919
"Thawed_N_70",0.490509587943016,1920
"Thawed_N_71",0.470275992451698,1921
"Thawed_N_72",0.488944328589788,1922
"Thawed_N_73",0.499811584083479,1923
"Thawed_N_74",0.538518050539678,1924
"Thawed_N_75",0.514789900441097,1925
"Thawed_N_76",0.528623986340782,1926
"Thawed_N_77",0.507265119681691,1927
"Thawed_N_78",0.535955218334634,1928
"Thawed_N_79",0.555793420711232,1929
"Thawed_N_80",0.529873770452605,1930
"Thawed_N_81",0.521252648635815,1931
"Thawed_N_82",0.523043900540887,1932
"Thawed_N_83",0.535696109211752,1933
"Thawed_N_84",0.511271764137854,1934
"Thawed_N_85",0.522322097655766,1935
"Thawed_N_86",0.509799719575001,1936
"Thawed_N_87",0.500459774456857,1937
"Thawed_N_88",0.51163773674125,1938
"Thawed_N_89",0.534206776874269,1939
"Thawed_N_90",0.558419357333067,1940
"Thawed_N_91",0.568947447184555,1941
"Thawed_N_92",0.526680205607818,1942
"Thawed_N_93",0.537844078203797,1943
"Thawed_N_94",0.532523250003355,1944
"Thawed_N_95",0.528959537235867,1945
"Thawed_N_96",0.575366382648093,1946
"Thawed_N_97",0.570235470933836,1947
"Thawed_N_98",0.559562435158183,1948
"Thawed_N_99",0.563571595298141,1949
"Thawed_N_100",0.5576032189565,1950
"Thawed_N_101",0.527956132068345,1951
"Thawed_N_102",0.549727179971339,1952
"Thawed_N_103",0.561832240104896,1953
"Thawed_N_104",0.578153629931611,1954
"Thawed_N_105",0.571296124075104,1955
"Thawed_N_106",0.572697764698601,1956
"Thawed_N_107",0.566934844791566,1957
"Thawed_N_108",0.581319604399113,1958
"Thawed_N_109",0.535662409944539,1959
"Thawed_N_110",0.559812581829734,1960
"Thawed_N_111",0.566922518012122,1961
"Thawed_N_112",0.56032887872918,1962
"Thawed_N_113",0.549497190696184,1963
"Thawed_N_114",0.59624045130048,1964
"Thawed_N_115",0.562647549534892,1965
"Thawed_N_116",0.553080444349562,1966
"Thawed_N_117",0.538030022190693,1967
"Thawed_N_118",0.50650286228276,1968
"Thawed_N_119",0.519694480130104,1969
"Thawed_N_120",0.563402344978488,1970
"Thawed_N_121",0.569023587171963,1971
"Thawed_N_122",0.51000222533627,1972
"Thawed_N_123",0.498872212105006,1973
"Thawed_N_124",0.540881896314048,1974
"Thawed_N_125",0.499356105722309,1975
"Thawed_N_126",0.509578397897583,1976
"Thawed_N_127",0.522851544682741,1977
"Thawed_N_128",0.546800884044199,1978
"Thawed_N_129",0.542768997179342,1979
"Thawed_N_130",0.543830249977703,1980
"Thawed_N_131",0.565190251379672,1981
"Thawed_N_132",0.537995282655956,1982
"Thawed_N_133",0.530913921429893,1983
"Thawed_N_134",0.517456941981275,1984
"Thawed_N_135",0.525897066472291,1985
"Thawed_N_136",0.547301772497202,1986
"Thawed_N_137",0.542246283358848,1987
"Thawed_N_138",0.534916357576955,1988
"Thawed_N_139",0.53714890346714,1989
"Thawed_N_140",0.544538412833482,1990
"Thawed_N_141",0.524633700389244,1991
"Thawed_N_142",0.533451932909471,1992
"Thawed_N_143",0.557089009499484,1993
"Thawed_N_144",0.558672671162387,1994
"Thawed_N_145",0.542377306471758,1995
"Thawed_N_146",0.527523440592367,1996
"Thawed_N_147",0.572351575933271,1997
"Thawed_N_148",0.560236055965725,1998
"Thawed_N_149",0.5761657077261,1999
"Thawed_N_150",0.606499810857699,2000
"Thawed_N_151",0.611329835288323,2001
"Thawed_N_152",0.638315436037704,2002
"Thawed_N_153",0.628046597953493,2003
"Thawed_N_154",0.632942346688025,2004
"Thawed_N_155",0.654029715260307,2005
"Thawed_N_156",0.643473439673996,2006
"Thawed_N_157",0.688627780103881,2007
"Thawed_N_158",0.732247759380555,2008
"Thawed_N_159",0.723313812662167,2009
"Thawed_N_160",0.740734215666158,2010
"Thawed_N_161",0.715817628297731,2011
"Thawed_N_162",0.736469297745278,2012
"Thawed_N_163",0.763395485759637,2013
"Thawed_N_164",0.737589750297678,2014
"Thawed_N_165",0.783323133350049,2015
"Thawed_N_166",0.761076830021739,2016
"Thawed_N_167",0.790691689849621,2017
"Thawed_N_168",0.823696693708297,2018
"Thawed_N_169",0.80607790389807,2019
"Thawed_N_170",0.828115173800318,2020
"Thawed_N_171",0.828831331205619,2021
"Thawed_N_172",0.855155146512114,2022
"Thawed_N_173",0.882422561966049,2023
"Thawed_N_174",0.882402651592088,2024
"Thawed_N_175",0.873040127329014,2025
"Thawed_N_176",0.902832494995764,2026
"Thawed_N_177",0.921238900556177,2027
"Thawed_N_178",0.926834119180109,2028
"Thawed_N_179",0.947467933257126,2029
"Thawed_N_180",0.967226347152373,2030
"Thawed_N_181",0.98161683980734,2031
"Thawed_N_182",0.991905124952649,2032
"Thawed_N_183",0.98190171667883,2033
"Thawed_N_184",1.01248776587828,2034
"Thawed_N_185",1.01774443487553,2035
"Thawed_N_186",1.03363364981875,2036
"Thawed_N_187",1.06045904221307,2037
"Thawed_N_188",1.05201401385236,2038
"Thawed_N_189",1.06292028119382,2039
"Thawed_N_190",1.07808913835664,2040
"Thawed_N_191",1.12066117792135,2041
"Thawed_N_192",1.12580746602133,2042
"Thawed_N_193",1.136077147825,2043
"Thawed_N_194",1.13540871951709,2044
"Thawed_N_195",1.14657135152793,2045
"Thawed_N_196",1.14206703791567,2046
"Thawed_N_197",1.16327268597876,2047
"Thawed_N_198",1.16713542144684,2048
"Thawed_N_199",1.17265296302649,2049
"Thawed_N_200",1.1712728976158,2050
"Thawed_N_201",1.17053772313448,2051
"Thawed_N_202",1.16962964289206,2052
"Thawed_N_203",1.16359581695073,2053
"Thawed_N_204",1.16683672211222,2054
"Thawed_N_205",1.17917792463172,2055
"Thawed_N_206",1.14901900081309,2056
"Thawed_N_207",1.15320035865249,2057
"Thawed_N_208",1.15140274991858,2058
"Thawed_N_209",1.14643404371314,2059
"Thawed_N_210",1.17689379256591,2060
"Thawed_N_211",1.16972411953766,2061
"Thawed_N_212",1.14734307222121,2062
"Thawed_N_213",1.13313867528763,2063
"Thawed_N_214",1.13032641089609,2064
"Thawed_N_215",1.1399049012588,2065
"Thawed_N_216",1.12457570395198,2066
"Thawed_N_217",1.11054485879096,2067
"Thawed_N_218",1.09527296451914,2068
"Thawed_N_219",1.11226740145462,2069
"Thawed_N_220",1.08010876887473,2070
"Thawed_N_221",1.06925086729204,2071
"Thawed_N_222",1.05643597469508,2072
"Thawed_N_223",1.02827640312558,2073
"Thawed_N_224",1.04093808642532,2074
"Thawed_N_225",1.03578260279826,2075
"Thawed_N_226",1.00739383331341,2076
"Thawed_N_227",0.972112357231466,2077
"Thawed_N_228",0.983013793856028,2078
"Thawed_N_229",0.961114299769772,2079
"Thawed_N_230",0.959035144014053,2080
"Thawed_N_231",0.917742284672318,2081
"Thawed_N_232",0.91199323500539,2082
"Thawed_N_233",0.898195647822789,2083
"Thawed_N_234",0.884152935991092,2084
"Thawed_N_235",0.870823465464152,2085
"Thawed_N_236",0.864189522588249,2086
"Thawed_N_237",0.843118171001386,2087
"Thawed_N_238",0.844454386946555,2088
"Thawed_N_239",0.825279836637935,2089
"Thawed_N_240",0.823153381437235,2090
"Thawed_N_241",0.800385814027173,2091
"Thawed_N_242",0.784969784776631,2092
"Thawed_N_243",0.778165824511897,2093
"Thawed_N_244",0.76191896024906,2094
"Thawed_N_245",0.737438556827116,2095
"Thawed_N_246",0.714748546102567,2096
"Thawed_N_247",0.71300169418105,2097
"Thawed_N_248",0.710297309904524,2098
"Thawed_N_249",0.68647716887877,2099
"Thawed_N_250",0.690639039426891,2100
