"","sum","Year"
"Thawed_N_231",1.04491877840799,2080
"Thawed_N_232",1.05199390673019,2081
"Thawed_N_233",1.02700955541574,2082
"Thawed_N_234",1.00911607630394,2083
"Thawed_N_235",1.02091563523413,2084
"Thawed_N_236",0.98929637324301,2085
"Thawed_N_237",0.98671489138291,2086
"Thawed_N_238",0.978444321535383,2087
"Thawed_N_239",0.970006861319292,2088
"Thawed_N_240",0.956096013050119,2089
"Thawed_N_241",0.946564823765564,2090
"Thawed_N_242",0.933512653539212,2091
"Thawed_N_243",0.931101836232877,2092
"Thawed_N_244",0.950618761352037,2093
"Thawed_N_245",0.943507312656205,2094
"Thawed_N_246",0.926374046745369,2095
"Thawed_N_247",0.915823798155444,2096
"Thawed_N_248",0.887594501184778,2097
"Thawed_N_249",0.89458556075699,2098
"Thawed_N_250",0.870695032911584,2099
"Thawed_N_251",0.871563261001069,2100
